customer_id,age,city,account_length_months,contract_type,monthly_minutes,monthly_data_gb,monthly_sms,monthly_charge,late_payments,international_calls,customer_service_calls,device_age_months,churned,is_fraud
CUST_002479,59,Obuasi,2,Prepaid,403,45.6,50,136.35,0,1,2,46,1,0
CUST_002480,37,Kumasi,7,Postpaid,333,16.05,54,74.15,0,0,4,25,0,0
CUST_002481,23,Kumasi,25,Prepaid,182,0.58,66,36.86,0,0,0,8,0,0
CUST_002482,31,Accra,8,Prepaid,1745,1.82,51,115.99,2,0,0,1,0,0
CUST_002483,50,Accra,4,Prepaid,206,0.4,53,36.4,0,2,0,3,0,0
CUST_002484,46,Accra,120,Prepaid,1126,2.48,59,87.16,1,0,2,8,0,0
CUST_002485,18,Accra,3,Prepaid,789,14.16,40,91.77,0,1,1,53,0,0
CUST_002486,26,Ho,14,Prepaid,320,8.15,39,56.2,0,0,3,5,0,0
CUST_002487,18,Kumasi,45,Postpaid,97,6.53,54,43.31,1,1,1,11,0,0
CUST_002488,30,Tamale,45,Postpaid,7506,1.86,60,405.02,1,0,1,3,1,0
CUST_002489,32,Kumasi,4,Postpaid,200,3.73,51,42.56,0,0,1,1,0,0
CUST_002490,60,Tamale,6,Postpaid,370,1.65,54,47.2,0,2,1,13,0,0
CUST_002491,37,Kumasi,8,Prepaid,546,0.63,42,52.76,1,0,1,7,0,0
CUST_002492,43,Accra,1,Prepaid,284,7.98,56,55.76,1,0,1,18,0,0
CUST_002493,60,Accra,47,Postpaid,972,3.31,53,80.52,1,2,3,30,0,0
CUST_002494,18,Kumasi,13,Prepaid,304,5.43,41,50.16,0,0,2,3,0,0
CUST_002495,31,Tema,37,Prepaid,74,9.61,48,47.72,2,4,0,60,0,0
CUST_002496,46,Ho,18,Postpaid,41,1.24,40,28.53,0,0,0,37,0,0
CUST_002497,24,Tema,6,Postpaid,105,1.53,45,32.81,0,2,1,11,0,0
CUST_002498,35,Cape Coast,8,Prepaid,2690,3.09,53,165.98,0,0,0,18,0,0
CUST_002499,47,Kumasi,20,Prepaid,118,2.89,61,37.78,0,3,3,19,0,0
CUST_002500,34,Accra,17,Prepaid,4099,6.7,53,243.65,0,3,1,5,1,0
CUST_002501,41,Accra,52,Prepaid,181,2.5,41,38.15,0,0,3,26,0,0
CUST_002502,39,Kumasi,26,Prepaid,632,1.09,50,58.78,1,1,0,4,0,0
CUST_002503,47,Tamale,34,Postpaid,311,0.3,37,39.85,0,0,1,1,0,0
CUST_002504,43,Accra,10,Postpaid,173,0.2,52,34.25,0,0,0,12,0,0
CUST_002505,31,Sunyani,9,Prepaid,84,0.17,40,28.54,1,2,0,32,0,0
CUST_002506,19,Tamale,15,Prepaid,1282,3.96,48,96.82,1,3,0,56,0,0
CUST_002507,31,Tamale,23,Prepaid,73,10.17,39,47.89,3,3,0,6,1,0
CUST_002508,43,Sekondi-Takoradi,52,Postpaid,119,2.0,52,35.15,1,0,1,57,0,0
CUST_002509,18,Koforidua,1,Postpaid,295,11.02,49,61.69,0,3,4,12,1,0
CUST_002510,48,Accra,7,Prepaid,212,14.29,54,64.58,2,4,0,31,0,0
CUST_002511,22,Accra,34,Prepaid,86,0.24,42,28.98,0,2,0,9,1,0
CUST_002512,25,Sekondi-Takoradi,19,Postpaid,394,3.44,48,51.38,2,1,1,6,0,0
CUST_002513,30,Accra,33,Postpaid,797,4.56,37,72.67,1,1,1,3,0,0
CUST_002514,39,Obuasi,7,Prepaid,224,6.42,58,49.84,0,0,0,36,0,0
CUST_002515,37,Cape Coast,3,Prepaid,217,0.32,56,37.09,0,0,2,14,0,0
CUST_002516,33,Cape Coast,19,Prepaid,601,6.0,52,67.25,1,1,0,38,0,0
CUST_002517,33,Accra,2,Prepaid,122,8.5,45,47.6,0,1,0,2,0,0
CUST_002518,25,Accra,88,Prepaid,725,2.28,48,65.61,1,3,1,26,0,0
CUST_002519,53,Sekondi-Takoradi,25,Prepaid,1019,1.9,59,80.65,0,1,3,60,0,0
CUST_002520,33,Sekondi-Takoradi,15,Prepaid,273,8.95,46,56.15,1,1,1,8,0,0
CUST_002521,40,Koforidua,11,Prepaid,2633,0.69,44,157.43,1,1,3,7,0,0
CUST_002522,25,Tamale,2,Prepaid,607,12.12,50,79.59,0,1,0,9,0,0
CUST_002523,36,Accra,12,Prepaid,710,1.39,43,62.58,1,1,1,23,0,0
CUST_002524,21,Tema,40,Postpaid,1002,0.15,43,74.7,3,3,1,34,1,0
CUST_002525,33,Accra,36,Prepaid,758,1.2,55,65.8,2,1,0,18,0,0
CUST_002526,50,Kumasi,22,Postpaid,159,0.36,56,34.27,1,12,0,14,0,0
CUST_002527,46,Ho,7,Prepaid,1480,0.4,62,101.0,0,2,0,1,1,0
CUST_002528,18,Kumasi,59,Prepaid,123,2.0,49,35.05,1,2,1,49,0,0
CUST_002529,44,Accra,22,Prepaid,132,6.48,37,43.26,1,0,1,18,0,0
CUST_002530,27,Accra,51,Postpaid,389,4.1,45,52.15,1,0,0,4,0,0
CUST_002531,48,Cape Coast,15,Prepaid,582,7.77,53,69.94,3,1,0,2,0,0
CUST_002532,40,Accra,10,Prepaid,60,5.96,36,38.52,1,6,0,4,0,0
CUST_002533,37,Kumasi,120,Postpaid,65,2.27,42,31.99,0,1,1,4,0,0
CUST_002534,23,Sekondi-Takoradi,14,Postpaid,798,4.31,42,72.72,2,1,1,19,0,0
CUST_002535,39,Sekondi-Takoradi,12,Postpaid,364,0.79,60,45.78,1,4,1,19,0,0
CUST_002536,31,Tema,37,Postpaid,689,8.04,41,74.63,0,3,2,1,0,0
CUST_002537,62,Accra,22,Prepaid,1183,0.55,54,85.65,0,1,1,8,0,0
CUST_002538,34,Accra,2,Prepaid,584,5.55,55,65.8,0,0,1,16,0,0
CUST_002539,25,Obuasi,29,Postpaid,212,8.57,55,53.24,0,2,1,1,0,0
CUST_002540,56,Koforidua,2,Prepaid,820,3.35,61,73.8,0,1,0,7,0,0
CUST_002541,46,Cape Coast,22,Postpaid,1788,2.53,54,119.86,2,1,1,1,1,0
CUST_002542,34,Tamale,23,Prepaid,237,0.36,49,37.47,0,1,1,9,0,0
CUST_002543,36,Accra,7,Postpaid,477,0.93,46,50.31,1,1,0,10,0,1
CUST_002544,54,Tema,50,Prepaid,153,0.68,48,33.81,1,0,2,17,0,0
CUST_002545,38,Kumasi,59,Prepaid,398,0.31,45,45.02,0,0,1,1,0,0
CUST_002546,18,Accra,42,Postpaid,774,0.32,66,65.94,0,1,2,23,0,0
CUST_002547,52,Accra,15,Prepaid,300,10.34,41,59.78,0,8,0,5,0,0
CUST_002548,39,Accra,28,Prepaid,367,6.14,49,55.53,2,4,0,7,0,0
CUST_002549,31,Kumasi,1,Prepaid,1715,2.68,50,116.11,2,1,1,1,0,0
CUST_002550,42,Tamale,40,Prepaid,268,2.76,49,43.82,0,7,1,2,1,0
CUST_002551,47,Sunyani,5,Prepaid,931,13.64,50,98.83,0,0,3,5,0,0
CUST_002552,41,Ho,88,Prepaid,974,3.11,55,80.42,0,0,0,5,0,0
CUST_002553,39,Accra,22,Postpaid,340,3.42,54,49.24,0,2,4,60,1,0
CUST_002554,28,Kumasi,19,Prepaid,815,2.6,47,70.65,2,2,2,49,0,1
CUST_002555,34,Koforidua,13,Prepaid,367,5.25,50,53.85,0,3,3,6,0,0
CUST_002556,29,Sekondi-Takoradi,17,Prepaid,736,5.38,59,73.46,1,1,1,11,0,0
CUST_002557,42,Accra,65,Postpaid,2664,4.61,53,167.72,1,4,0,17,0,0
CUST_002558,42,Sekondi-Takoradi,46,Postpaid,284,0.33,45,39.36,0,11,0,9,0,0
CUST_002559,47,Accra,5,Prepaid,78,2.98,50,34.86,0,2,2,1,0,0
CUST_002560,26,Sekondi-Takoradi,8,Prepaid,197,0.67,45,35.69,0,0,0,33,0,0
CUST_002561,46,Obuasi,48,Prepaid,512,0.3,47,50.9,2,0,1,16,0,0
CUST_002562,61,Sekondi-Takoradi,25,Prepaid,229,1.05,40,37.55,1,0,1,12,0,0
CUST_002563,26,Tamale,24,Prepaid,2623,1.82,49,159.69,0,0,0,13,0,0
CUST_002564,37,Cape Coast,5,Postpaid,1047,18.37,60,115.09,0,3,0,18,0,0
CUST_002565,32,Accra,42,Postpaid,45,3.7,52,34.85,0,12,1,17,0,0
CUST_002566,28,Ho,9,Prepaid,4552,8.75,53,270.4,0,5,0,48,0,0
CUST_002567,50,Accra,7,Postpaid,12,2.83,49,31.16,0,1,1,8,0,0
CUST_002568,54,Tema,12,Prepaid,161,11.86,52,56.97,0,2,3,18,0,0
CUST_002569,18,Sunyani,24,Postpaid,2070,0.78,55,130.56,0,0,2,26,0,0
CUST_002570,37,Tamale,25,Postpaid,1851,1.65,43,120.15,0,2,0,13,0,0
CUST_002571,26,Kumasi,32,Postpaid,66,4.92,55,38.64,1,10,1,15,1,0
CUST_002572,32,Kumasi,29,Postpaid,323,0.1,60,42.35,0,0,0,22,0,0
CUST_002573,41,Sekondi-Takoradi,30,Prepaid,222,3.45,60,44.0,0,2,0,15,0,0
CUST_002574,25,Sekondi-Takoradi,3,Prepaid,307,3.74,58,48.63,0,1,1,1,0,0
CUST_002575,46,Sekondi-Takoradi,12,Prepaid,237,2.68,49,42.11,0,0,0,12,0,0
CUST_002576,51,Kumasi,11,Postpaid,156,19.38,67,73.26,1,2,1,4,0,0
CUST_002577,21,Accra,60,Prepaid,353,17.23,55,77.61,0,0,0,3,0,0
CUST_002578,26,Kumasi,6,Prepaid,1283,7.53,41,103.31,1,1,0,15,0,0
CUST_002579,18,Accra,50,Prepaid,236,5.14,49,46.98,0,1,0,6,0,0
CUST_002580,40,Kumasi,22,Postpaid,299,15.89,47,71.43,1,1,1,19,1,0
CUST_002581,28,Accra,23,Postpaid,348,1.05,50,44.5,2,4,0,14,0,0
CUST_002582,38,Sekondi-Takoradi,6,Prepaid,1111,3.42,40,86.39,1,0,2,14,0,0
CUST_002583,41,Cape Coast,48,Postpaid,1450,1.62,43,100.04,0,0,0,1,0,0
CUST_002584,18,Accra,33,Prepaid,410,6.94,50,59.38,0,5,0,6,0,0
CUST_002585,30,Cape Coast,3,Prepaid,1303,4.97,47,99.79,1,0,3,8,1,0
CUST_002586,49,Sekondi-Takoradi,111,Prepaid,533,9.37,51,70.49,1,6,3,7,0,0
CUST_002587,27,Kumasi,89,Prepaid,367,2.77,58,49.69,1,2,2,35,0,0
CUST_002588,29,Tamale,11,Postpaid,184,1.62,49,37.34,2,3,3,20,0,0
CUST_002589,29,Accra,29,Prepaid,258,6.22,51,50.44,0,1,5,2,0,0
CUST_002590,37,Kumasi,33,Postpaid,1094,0.23,39,79.06,2,0,0,2,0,0
CUST_002591,42,Kumasi,47,Prepaid,369,10.01,48,63.27,1,1,0,6,0,0
CUST_002592,37,Accra,11,Prepaid,234,21.33,38,78.16,1,1,0,7,0,0
CUST_002593,52,Accra,1,Prepaid,230,10.52,54,57.94,0,4,1,5,1,0
CUST_002594,18,Tamale,5,Postpaid,190,2.13,46,38.36,1,0,1,2,0,0
CUST_002595,25,Obuasi,20,Prepaid,347,2.5,50,47.35,2,0,0,5,0,0
CUST_002596,49,Accra,13,Prepaid,2514,5.05,57,161.5,0,2,1,27,0,0
CUST_002597,50,Obuasi,46,Prepaid,27,6.3,41,38.05,0,0,1,11,0,0
CUST_002598,36,Ho,19,Prepaid,339,3.5,39,47.85,0,0,0,18,0,0
CUST_002599,25,Tamale,19,Prepaid,1118,3.06,51,87.12,1,2,0,13,0,0
CUST_002600,27,Kumasi,29,Prepaid,424,1.18,57,49.26,0,4,2,16,0,0
CUST_002601,43,Cape Coast,38,Postpaid,33,1.56,64,31.17,1,2,0,13,0,0
CUST_002602,31,Obuasi,3,Prepaid,296,0.1,53,40.3,0,1,1,10,0,0
CUST_002603,44,Kumasi,12,Postpaid,157,1.74,52,36.53,0,1,0,33,0,0
CUST_002604,36,Accra,14,Postpaid,2328,0.29,57,142.68,0,1,2,23,0,0
CUST_002605,44,Kumasi,50,Postpaid,611,5.54,47,66.33,1,1,4,15,0,0
CUST_002606,30,Kumasi,12,Prepaid,138,6.57,55,45.54,0,1,1,11,0,0
CUST_002607,41,Accra,1,Prepaid,484,0.83,41,49.96,0,1,0,51,0,0
CUST_002608,55,Sekondi-Takoradi,40,Postpaid,571,3.62,42,59.99,2,0,1,1,0,0
CUST_002609,39,Tamale,3,Prepaid,232,3.81,46,43.82,0,4,1,60,0,0
CUST_002610,32,Kumasi,13,Postpaid,1137,2.38,49,86.51,0,3,3,14,0,0
CUST_002611,39,Accra,24,Prepaid,639,0.47,67,59.59,1,0,1,23,0,0
CUST_002612,25,Accra,33,Prepaid,349,0.41,58,44.07,0,4,0,2,0,1
CUST_002613,40,Accra,1,Prepaid,1122,14.49,50,110.08,0,0,2,56,0,0
CUST_002614,21,Tema,2,Prepaid,92,0.1,51,29.9,1,0,1,40,0,0
CUST_002615,32,Tamale,1,Prepaid,997,4.07,43,82.29,0,0,1,7,0,0
CUST_002616,44,Tamale,11,Prepaid,187,6.92,52,48.39,0,0,3,12,0,1
CUST_002617,21,Kumasi,8,Prepaid,1512,2.04,42,103.88,0,2,1,34,0,1
CUST_002618,28,Kumasi,1,Prepaid,134,0.91,46,33.12,0,3,1,1,1,0
CUST_002619,33,Accra,40,Postpaid,339,3.27,57,49.19,0,0,1,57,0,0
CUST_002620,34,Sekondi-Takoradi,72,Prepaid,108,11.74,42,53.08,0,1,0,55,1,0
CUST_002621,43,Accra,1,Postpaid,175,1.25,53,36.55,0,2,1,4,0,0
CUST_002622,52,Accra,7,Postpaid,1524,16.7,58,135.4,1,2,1,35,0,0
CUST_002623,20,Kumasi,2,Postpaid,142,5.27,44,42.04,0,0,1,7,1,0
CUST_002624,31,Tamale,26,Prepaid,256,8.86,42,54.72,0,3,0,10,0,0
CUST_002625,49,Kumasi,7,Prepaid,135,5.15,48,41.85,1,2,1,49,0,0
CUST_002626,23,Kumasi,1,Prepaid,269,1.94,49,42.23,0,0,0,13,0,0
CUST_002627,32,Tema,10,Prepaid,116,9.85,51,50.6,1,1,1,27,1,0
CUST_002628,26,Tamale,28,Prepaid,216,0.23,49,36.16,0,1,2,48,0,0
CUST_002629,52,Kumasi,35,Prepaid,68,0.68,71,31.86,0,0,1,60,0,0
CUST_002630,31,Accra,9,Prepaid,161,3.13,59,40.21,1,0,1,6,1,0
CUST_002631,38,Ho,46,Prepaid,218,0.85,48,37.4,1,6,2,23,0,0
CUST_002632,18,Accra,50,Postpaid,632,5.98,44,67.96,0,0,0,24,0,0
CUST_002633,48,Tamale,10,Prepaid,149,2.14,43,36.03,1,0,1,5,0,0
CUST_002634,39,Tamale,3,Prepaid,3083,6.17,50,191.49,0,1,1,17,0,0
CUST_002635,46,Ho,1,Postpaid,231,10.04,55,57.13,0,1,1,19,0,0
CUST_002636,41,Accra,20,Prepaid,204,3.09,54,41.78,1,0,1,22,0,0
CUST_002637,67,Tamale,34,Prepaid,757,7.16,48,76.97,1,0,0,6,0,0
CUST_002638,43,Tema,16,Prepaid,324,2.76,34,45.12,0,1,3,6,0,0
CUST_002639,19,Tamale,8,Prepaid,233,1.01,43,37.97,0,2,1,42,0,1
CUST_002640,47,Kumasi,103,Prepaid,138,8.72,51,49.44,0,0,0,8,0,0
CUST_002641,24,Tema,10,Prepaid,142,1.4,65,36.4,0,1,0,6,0,0
CUST_002642,54,Obuasi,11,Prepaid,165,0.9,48,34.85,0,2,2,1,0,0
CUST_002643,68,Sekondi-Takoradi,8,Postpaid,2402,9.25,58,164.4,0,2,0,10,0,0
CUST_002644,35,Koforidua,19,Postpaid,557,4.04,50,60.93,0,0,1,4,1,0
CUST_002645,58,Kumasi,38,Prepaid,169,1.38,62,37.41,1,1,1,10,0,0
CUST_002646,44,Tamale,33,Prepaid,333,0.12,64,43.29,1,2,1,9,0,0
CUST_002647,31,Kumasi,81,Prepaid,724,3.21,39,66.52,0,0,3,5,0,0
CUST_002648,37,Kumasi,43,Prepaid,706,4.84,46,69.58,0,1,1,6,0,0
CUST_002649,35,Accra,33,Prepaid,46,0.1,51,27.6,1,0,1,38,0,0
CUST_002650,29,Obuasi,2,Prepaid,2747,9.7,43,181.05,1,2,0,15,0,0
CUST_002651,35,Tamale,12,Prepaid,321,5.48,43,51.31,0,7,1,16,0,0
CUST_002652,61,Tema,3,Postpaid,473,5.65,50,59.95,0,6,2,6,0,0
CUST_002653,49,Accra,59,Prepaid,2589,0.97,52,156.59,0,1,3,3,0,0
CUST_002654,22,Sekondi-Takoradi,16,Postpaid,317,12.63,55,66.61,1,2,1,11,0,0
CUST_002655,18,Kumasi,15,Prepaid,523,2.56,56,56.87,0,0,1,7,0,0
CUST_002656,35,Kumasi,37,Prepaid,1951,6.0,59,135.45,0,1,2,12,0,0
CUST_002657,27,Accra,1,Prepaid,309,2.89,47,45.93,0,3,1,8,0,0
CUST_002658,26,Kumasi,71,Prepaid,967,8.31,54,90.37,0,1,1,1,0,0
CUST_002659,25,Accra,33,Prepaid,674,0.31,41,58.42,2,0,2,37,0,0
CUST_002660,22,Cape Coast,40,Prepaid,663,6.94,51,72.13,1,1,3,46,0,0
CUST_002661,25,Cape Coast,22,Postpaid,840,1.47,57,70.64,1,0,0,4,0,0
CUST_002662,18,Accra,3,Prepaid,375,2.09,53,48.23,0,0,0,6,0,0
CUST_002663,44,Obuasi,4,Postpaid,458,2.29,40,51.48,0,2,0,4,0,0
CUST_002664,30,Accra,39,Postpaid,516,4.7,43,59.5,1,0,0,6,0,0
CUST_002665,43,Sunyani,19,Prepaid,892,1.17,60,72.94,0,1,0,12,0,0
CUST_002666,19,Accra,32,Prepaid,104,3.78,48,37.56,1,0,1,5,0,0
CUST_002667,28,Obuasi,11,Prepaid,1689,6.3,52,122.25,0,1,1,12,0,0
CUST_002668,39,Accra,96,Postpaid,557,0.61,50,54.07,0,0,0,2,0,0
CUST_002669,28,Accra,20,Prepaid,285,2.23,58,44.51,0,0,0,1,0,0
CUST_002670,54,Sekondi-Takoradi,15,Prepaid,1796,15.31,40,144.42,1,1,2,7,0,0
CUST_002671,19,Kumasi,6,Prepaid,885,2.31,44,73.27,0,0,2,13,0,0
CUST_002672,44,Sekondi-Takoradi,8,Prepaid,562,0.73,49,54.46,1,2,0,1,0,0
CUST_002673,49,Kumasi,5,Prepaid,267,0.83,48,39.81,1,0,1,37,0,0
CUST_002674,31,Accra,13,Prepaid,102,2.63,62,36.56,0,0,3,2,0,0
CUST_002675,47,Sekondi-Takoradi,31,Postpaid,535,5.46,56,63.27,0,0,0,4,0,0
CUST_002676,26,Koforidua,13,Prepaid,7113,12.44,50,405.53,0,12,2,26,1,0
CUST_002677,34,Accra,6,Postpaid,672,3.64,52,66.08,0,1,0,22,0,0
CUST_002678,30,Kumasi,4,Prepaid,1155,0.48,50,83.71,0,1,1,3,1,0
CUST_002679,21,Kumasi,47,Prepaid,154,5.74,60,45.18,0,2,1,43,0,0
CUST_002680,31,Koforidua,30,Postpaid,140,2.29,46,36.18,4,7,2,20,1,0
CUST_002681,20,Kumasi,38,Postpaid,333,2.2,43,45.35,0,0,2,29,0,0
CUST_002682,20,Tema,91,Prepaid,742,0.4,50,62.9,0,1,0,3,0,0
CUST_002683,25,Kumasi,4,Prepaid,392,11.17,52,67.14,0,1,0,9,0,0
CUST_002684,27,Accra,9,Postpaid,46,4.74,42,35.98,0,2,1,3,0,0
CUST_002685,29,Ho,15,Prepaid,285,12.6,45,63.95,0,0,1,34,0,0
CUST_002686,44,Kumasi,22,Prepaid,752,2.72,53,68.34,1,6,1,1,0,0
CUST_002687,18,Sekondi-Takoradi,40,Prepaid,572,10.6,54,75.2,0,1,1,2,0,0
CUST_002688,52,Accra,35,Prepaid,142,1.04,62,35.38,1,0,1,12,0,0
CUST_002689,19,Kumasi,34,Postpaid,289,5.52,46,50.09,0,2,1,36,0,0
CUST_002690,35,Kumasi,6,Prepaid,685,18.38,44,95.41,0,2,2,18,1,0
CUST_002691,18,Sekondi-Takoradi,40,Prepaid,312,0.48,54,41.96,0,1,2,27,0,0
CUST_002692,57,Ho,14,Prepaid,64,11.81,49,51.72,0,1,2,12,0,0
CUST_002693,34,Accra,7,Postpaid,84,2.29,48,33.58,0,0,1,8,0,0
CUST_002694,41,Accra,3,Postpaid,519,0.38,64,53.11,1,0,2,13,0,1
CUST_002695,28,Sunyani,7,Prepaid,3141,5.91,54,194.27,1,0,1,14,0,0
CUST_002696,23,Kumasi,26,Prepaid,94,4.59,45,38.38,1,0,0,4,0,0
CUST_002697,18,Accra,40,Postpaid,854,15.06,48,97.62,0,0,0,13,0,0
CUST_002698,43,Kumasi,5,Prepaid,133,5.68,42,42.21,2,4,0,7,0,0
CUST_002699,29,Accra,29,Prepaid,1077,3.82,56,87.09,1,2,1,11,0,0
CUST_002700,35,Tamale,37,Postpaid,84,0.37,53,30.24,3,1,0,4,1,0
CUST_002701,35,Accra,7,Prepaid,1497,4.85,67,111.25,1,1,1,4,0,0
CUST_002702,27,Koforidua,3,Prepaid,140,8.29,44,47.98,0,4,2,2,0,0
CUST_002703,23,Accra,2,Postpaid,124,7.45,45,45.6,0,3,2,26,1,0
CUST_002704,34,Kumasi,5,Prepaid,385,7.38,60,60.01,1,4,1,1,0,0
CUST_002705,35,Kumasi,35,Prepaid,452,9.03,53,65.96,0,0,2,5,0,0
CUST_002706,45,Ho,81,Prepaid,81,11.57,46,51.79,0,0,3,21,0,0
CUST_002707,18,Cape Coast,57,Postpaid,72,3.87,47,36.04,1,0,1,3,0,0
CUST_002708,26,Sunyani,49,Postpaid,1632,3.93,49,114.36,0,3,2,20,0,0
CUST_002709,34,Kumasi,36,Prepaid,20,1.68,45,28.86,0,3,1,27,0,0
CUST_002710,44,Sunyani,24,Prepaid,179,1.16,36,34.87,2,0,1,12,0,0
CUST_002711,45,Kumasi,16,Postpaid,110,1.55,51,33.7,1,2,0,2,0,0
CUST_002712,23,Cape Coast,56,Prepaid,272,0.63,49,39.76,1,0,3,1,0,0
CUST_002713,38,Ho,3,Prepaid,561,7.42,52,68.09,0,0,1,7,0,0
CUST_002714,48,Kumasi,3,Postpaid,676,5.74,63,71.58,0,2,2,26,0,0
CUST_002715,44,Accra,49,Postpaid,267,2.54,61,44.53,0,0,0,7,0,0
CUST_002716,25,Cape Coast,25,Prepaid,109,8.5,51,47.55,0,0,0,56,0,0
CUST_002717,38,Ho,23,Postpaid,610,2.27,39,58.94,1,0,1,3,0,0
CUST_002718,47,Cape Coast,1,Prepaid,484,0.66,47,50.22,0,1,1,47,0,0
CUST_002719,35,Accra,10,Postpaid,54,10.62,52,49.14,1,1,2,19,0,0
CUST_002720,45,Accra,2,Prepaid,679,2.91,42,63.97,0,0,1,15,0,0
CUST_002721,18,Accra,28,Postpaid,265,3.98,57,46.91,0,0,2,1,0,0
CUST_002722,42,Accra,11,Prepaid,238,0.35,39,36.5,1,4,2,14,0,0
CUST_002723,41,Sekondi-Takoradi,4,Postpaid,152,0.57,42,32.94,0,1,1,4,0,0
CUST_002724,24,Tamale,83,Postpaid,640,2.27,42,60.74,0,0,1,9,1,0
CUST_002725,48,Koforidua,9,Prepaid,111,1.26,38,31.87,0,2,0,42,0,0
CUST_002726,55,Tema,29,Postpaid,4446,10.57,52,268.64,0,3,0,13,0,0
CUST_002727,34,Accra,70,Prepaid,408,16.21,54,78.22,0,2,3,3,0,0
CUST_002728,49,Tamale,20,Postpaid,727,10.81,43,82.27,1,1,0,30,0,0
CUST_002729,33,Obuasi,1,Prepaid,238,1.27,48,39.24,1,2,1,18,0,0
CUST_002730,38,Ho,68,Prepaid,150,0.3,36,31.7,1,0,0,1,0,0
CUST_002731,40,Sunyani,6,Prepaid,627,0.46,52,57.47,0,0,1,1,0,0
CUST_002732,39,Accra,97,Postpaid,717,0.28,53,61.71,0,1,1,13,0,0
CUST_002733,39,Kumasi,32,Postpaid,871,6.02,49,80.49,0,2,1,26,0,0
CUST_002734,38,Accra,1,Prepaid,74,7.19,40,42.08,0,5,2,15,0,0
CUST_002735,51,Koforidua,50,Postpaid,595,2.8,47,60.05,1,0,1,12,0,0
CUST_002736,45,Sekondi-Takoradi,21,Prepaid,1254,3.49,71,96.78,0,1,0,27,0,0
CUST_002737,43,Tema,28,Prepaid,739,6.92,54,76.19,0,0,1,5,0,0
CUST_002738,48,Cape Coast,16,Prepaid,2922,1.15,47,173.1,1,1,2,8,0,0
CUST_002739,31,Tamale,3,Prepaid,860,5.09,47,77.88,1,0,1,49,0,0
CUST_002740,36,Cape Coast,14,Prepaid,247,5.11,45,47.07,0,2,2,59,0,0
CUST_002741,25,Accra,63,Prepaid,285,3.36,48,45.77,0,0,1,12,0,0
CUST_002742,39,Tema,53,Prepaid,95,3.28,43,35.61,1,2,1,1,0,0
CUST_002743,49,Tamale,10,Postpaid,118,7.95,60,47.8,0,0,1,15,0,0
CUST_002744,18,Sekondi-Takoradi,1,Postpaid,707,6.39,58,73.93,0,1,0,12,0,0
CUST_002745,29,Accra,12,Postpaid,115,2.98,44,36.11,0,1,2,30,0,0
CUST_002746,34,Kumasi,55,Prepaid,165,5.25,54,44.15,0,1,1,43,0,0
CUST_002747,39,Accra,19,Postpaid,190,1.98,54,38.86,0,0,0,53,0,0
CUST_002748,51,Accra,25,Prepaid,425,1.29,45,48.33,0,0,4,17,1,0
CUST_002749,18,Sekondi-Takoradi,33,Prepaid,173,3.48,47,40.31,0,0,1,2,0,0
CUST_002750,18,Tamale,3,Postpaid,315,3.39,51,47.63,0,0,0,7,0,0
CUST_002751,23,Sekondi-Takoradi,33,Prepaid,338,5.84,48,53.38,0,2,1,42,0,0
CUST_002752,36,Kumasi,26,Prepaid,96,9.65,54,49.5,2,0,1,6,0,0
CUST_002753,36,Kumasi,26,Postpaid,253,8.42,48,54.29,0,0,0,9,0,0
CUST_002754,30,Tema,1,Postpaid,2119,0.62,47,131.89,0,1,1,2,0,0
CUST_002755,22,Tamale,11,Prepaid,643,7.21,62,72.77,1,0,0,46,0,0
CUST_002756,47,Tamale,10,Prepaid,238,5.17,42,46.44,0,0,3,43,0,0
CUST_002757,36,Accra,30,Prepaid,719,0.45,55,62.35,0,3,1,3,0,0
CUST_002758,49,Kumasi,2,Prepaid,304,0.48,61,42.26,0,2,1,60,0,0
CUST_002759,21,Sekondi-Takoradi,1,Prepaid,491,0.41,50,50.37,0,1,4,5,1,0
CUST_002760,39,Kumasi,9,Postpaid,171,1.9,43,36.65,2,1,1,4,0,0
CUST_002761,24,Accra,22,Postpaid,132,0.33,42,31.46,1,1,2,60,0,0
CUST_002762,34,Kumasi,44,Prepaid,383,5.28,49,54.61,0,0,2,49,0,0
CUST_002763,26,Tema,12,Prepaid,351,1.94,52,46.63,0,0,0,32,0,0
CUST_002764,34,Accra,8,Prepaid,1214,7.4,59,101.4,0,0,2,18,1,0
CUST_002765,24,Accra,58,Prepaid,321,2.01,55,45.57,0,2,1,17,0,0
CUST_002766,47,Kumasi,48,Prepaid,451,4.4,49,56.25,0,7,0,4,0,0
CUST_002767,41,Kumasi,1,Prepaid,238,9.0,45,54.4,0,3,1,11,1,0
CUST_002768,18,Cape Coast,33,Prepaid,347,9.33,54,61.41,1,2,0,22,1,0
CUST_002769,29,Accra,2,Postpaid,1198,13.52,64,113.34,1,0,0,1,0,0
CUST_002770,26,Kumasi,7,Postpaid,117,8.13,50,47.11,0,0,0,2,0,0
CUST_002771,45,Kumasi,48,Prepaid,283,10.61,51,60.47,1,1,0,5,0,0
CUST_002772,64,Koforidua,8,Prepaid,254,7.86,50,53.42,0,3,2,2,0,0
CUST_002773,18,Sekondi-Takoradi,32,Prepaid,769,0.1,47,63.35,0,1,0,48,1,0
CUST_002774,26,Accra,37,Postpaid,108,3.48,58,38.16,1,2,2,6,0,0
